label,text,fullname,replies,retweet,likes
IRRELEVANT,"রোহিঙ্গা বাংলাদেশের বিষফোঁড়া না এটি ক্যান্সার! 
ইহাদের কারনে বাংলাদেশ আর্ন্তজাতিক রেষানলে পড়বে।
উহারা আইনের বাহিরের মানুষ; আইন না মেনে চলা মানুষ!
উহারা জাতি হিসেবে ধর্মান্ধ, 
যারা ড্রাগ তৈরী করা ও ড্রাগে আছন্ন থাকায় ইসলাম খুঁজে পায়।
 ",,49,,
IRRELEVANT,বাংলাদেশ জামায়াতে ইসলামীর কেন্দ্রীয় সহকারী সেক্রেটারি জেনারেল জনাব এ টি এম আজাহারুল ইসলামের বড় ভাই ও বদরগঞ্জ উপজেলার সাবেক আমীর জনাব এ টি এম মাহবুবুল আলম (৭৮) আজ ১৬ এপ্রিল দুপুর ১:৩০ মিঃ সময় ক্যান্সার জনিত রোগে...  ,,49,,
IRRELEVANT,"""ক্যান্সার বা এইডস নয় বাঙ্গালীর সব থেকে দুরারোগ্য অসুখের নাম 'ঈর্ষা '

          ___শাশ্বত গঙ্গোপাধ্যায়",,46,,
REAL,"সহজ দুটি উপায়ে প্রতিরোধ করুন ক্যান্সার।

 ",,46,,
IRRELEVANT,"এরশাদের ক্যান্সার হয়নি, তবুও ক্যান্সারের ওষুধ দেয়া হয়: রাঙ্গা  ",,45,,
QUERY,"তুমি কি ক্যান্সার আক্রান্ত রোগীর থেকেও অসহায়....??

তুমি কি আগুনে পোড়া রোগীর থেকেও যন্ত্রণাকৃষ্ট....??
তবে তুমি সুস্থ শরীরে কেন নামাজ পড়তে যাও না....??",,45,,
REAL,"বেশিরভাগ ক্ষেত্রেই
আমাদের প্রথম ধূমপান শুরু হয় শখ করে।
যা ধীরে ধীরে আসক্তিতে পরিণত হয়।
শুরু হয় শ্বাসকষ্ট, হাঁপানি, হৃদরোগ ও বিভিন্ন ধরনের ক্যান্সার। শেষে ভয়ানক মৃত্যু দিয়ে শেষ হয় সেই শখের ধূমপান-ভ্রমণ।
তাই শুরু করার আগেই সচেতন হোন।
তামাক ছাড়ুন, আজই!

#StopTobacco",,45,,
FAKE,"গ্রেট হোয়াইট শার্ক নামে পরিচিত সাদা রঙের হাঙ্গরের বৃহদাকার এই প্রজাতিটি হয়তো ক্যান্সার এবং বয়স জনিত রোগ নিরাময়ের গোপন রহস্য ধারণ করে রেখেছে
 ",,44,,
REAL,"পিজির-বিপরীতে তৈরি হবে ক্যান্সার হাসপাতাল #JagoBangla

""পিজি হাসপাতালের বিপরীতে ক্যানসার হাসপাতাল তৈরির কথা ঘোষণা করলেন মুখ্যমন্ত্রী মমতা বন্দ্যোপাধ্যায়।""

পড়ুন >>  ",,43,,
INFO,"""ঢাকার মহাখালীতে""এক মায়ের জন্য [AB+ve] রক্তের প্রয়োজন। দিতে না পারলেও শেয়ার করুন; যেন অন্যকেউ এগিয়ে আসে।

ক্যান্সার আক্রান্ত রোগীর জন্য আগামীকাল (31-03-2019) সকালে ২ ব্যাগ #এবি_পজিটিভ রক্তের প্রয়োজন। [ওয়ার্ড-২, ৫ম তলা]

ক্যান্সার হাসপাতাল, ফোনঃ 01791089404 (রোগীর ছেলে)",,43,,
FAKE,মুরগির ডিম থেকে পাওয়া যাবে ক্যান্সার প্রতিরোধী ওষুধ  ,,42,,
REAL,ক্যান্সার আক্রান্ত হলে অনেকে হাল ছেড়ে দেন। আবার অনেকে প্রতিজ্ঞা করেন লড়াই চালিয়ে যাওয়ার #WorldCancerDay #Bangladesh ,,42,,
REAL,"বিশ্বে প্রতি মিনিটে ১৭ জন মানুষ মারা যায় #ক্যান্সারে
#আজ_বিশ্ব_ক্যান্সার_দিবস 

আল্লাহ্‌ দবাইকে হেফাজত করুক 
#আমীন
#WorldCancerDay
#IAmAndIWill",,42,,
INFO,"১৬০কোটি টাকা ব্যয়ে অত্যাধুনিক প্রযুক্তি ভিত্তিক চিকিৎসা পরিষেবা সম্পন্ন, উত্তর-পূর্ব ভারতের সর্বশ্রেষ্ঠ রিজিওনাল ক্যান্সার হাসপাতাল আগামী ৩১ আগস্ট রাজ্যবাসীর উদ্দেশ্যে সমর্পণ করা হবে। ",,42,,
SATIRE,"যেই দেশের ল্যাবরেটরীতে গরুর মুতে ক্যান্সার নিরাময়কারী উপাদান পাওয়া যায়
সেই দেশের ল্যাবরেটরীতে গরুর দুধ পরীক্ষা করতে পাঠানো খুবই বুদ্ধিমানের কাজ

(  কপি ) ",,42,,
REAL,"ক্যান্সার শনাক্ত হয়েছে, এমন ব্যক্তিদের ক্ষেত্রে অনেক শব্দ বা বাক্য ব্যবহার করা হয়, যা আসলে তাদেরকে কষ্ট দিতে পারে",,41,,
FAKE,"#ভারতের স্বাস্থ্য ও পরিবার কল্যাণ  প্রতিমন্ত্রী বলেন গরুর মূত্রে ক্যান্সার নিরাময়ের ক্ষমতা রয়েছ।তিনি আরো জানান গরুর মূত্র অত্যন্ত উপকারী এবং বিভিন্ন রোগ সারাবার ক্ষমতা রয়েছে।বিজ্ঞানীরাও সেকথা জানিয়েছেন। 
সুস্থ",,40,,
